,ACCT_ID_M,CHURN_DATE,CHURNED,CHURNED_30,CHURNED_90
1347872,9635235,,0,0,0
362937,20742489,,0,0,0
1771007,2662023,,0,0,0
2286588,9245911,,0,0,0
51291,802335,,0,0,0
394729,19085099,,0,0,0
41953,3863451,,0,0,0
486289,19686609,,0,0,0
1633447,22796015,,0,0,0
1075677,21946661,,0,0,0
794389,271521,,0,0,0
1247386,25325401,,0,0,0
1527133,666079,,0,0,0
814977,18892449,2022-09-07 00:00:00,1,0,1
352121,23823121,,0,0,0
386043,23794435,,0,0,0
1161897,24826475,,0,0,0
977373,22328329,,0,0,0
704561,7860427,,0,0,0
886073,541183,,0,0,0
1879973,8678011,,0,0,0
403544,25145263,,0,0,0
408797,14777541,,0,0,0
883865,24279809,,0,0,0
1913591,16987841,,0,0,0
2102172,3742325,,0,0,0
2173751,22120905,,0,0,0
1003926,21534133,,0,0,0
1215517,25423671,,0,0,0
1512845,19792119,,0,0,0
704184,9155165,,0,0,0
271221,14394787,,0,0,0
2298548,24155499,,0,0,0
580703,20817125,,0,0,0
2018038,384257,,0,0,0
2289891,1165713,,0,0,0
1809449,3639059,,0,0,0
1876349,25234297,,0,0,0
1949073,23017423,,0,0,0
541335,4601327,,0,0,0
675929,4341499,,0,0,0
799238,1376165,,0,0,0
1431127,23491779,,0,0,0
621898,2153013,,0,0,0
294739,24817625,,0,0,0
2317925,7427325,,0,0,0
548128,20728431,,0,0,0
288734,9476453,,0,0,0
820061,12536979,,0,0,0
2262374,18415,,0,0,0
2175197,14198925,,0,0,0
693566,5824617,,0,0,0
1280403,10275043,,0,0,0
809789,23528839,,0,0,0
452324,5127439,,0,0,0
87236,8213497,,0,0,0
2199156,12487203,,0,0,0
126674,16948245,,0,0,0
533124,24776911,,0,0,0
2145068,1195575,,0,0,0
1248714,24666783,,0,0,0
1783273,23311217,,0,0,0
1337749,9467473,,0,0,0
55534,25074389,,0,0,0
1865148,4595195,,0,0,0
198868,13562607,,0,0,0
2069910,20747855,,0,0,0
467907,11359617,,0,0,0
1780324,23502499,,0,0,0
1804123,7706451,,0,0,0
58081,24803177,,0,0,0
1882827,13618741,,0,0,0
1297527,14866307,,0,0,0
427177,2272205,,0,0,0
1211512,24921871,,0,0,0
1178970,25330117,,0,0,0
1927323,24279015,,0,0,0
2106374,804535,,0,0,0
1756826,21093567,,0,0,0
428663,2748281,,0,0,0
2085102,12339835,,0,0,0
900014,23100517,,0,0,0
383338,5316081,,0,0,0
371719,23971741,,0,0,0
136881,13761527,,0,0,0
1311835,1961705,,0,0,0
10398,16698957,,0,0,0
63570,1285555,,0,0,0
1640475,6762023,,0,0,0
58780,24552843,,0,0,0
2040360,22737915,,0,0,0
2114716,22774281,,0,0,0
1706193,23097139,,0,0,0
2155885,10143603,,0,0,0
1472259,1938095,,0,0,0
1207740,21496489,,0,0,0
30891,7978617,,0,0,0
2291539,8042249,,0,0,0
1517746,22645527,,0,0,0
1894917,5240197,,0,0,0
21417,25360161,,0,0,0
1740098,13765547,,0,0,0
397182,13707675,,0,0,0
454147,10731043,,0,0,0
1134309,8291089,,0,0,0
1760659,8152405,,0,0,0
1569447,10828579,,0,0,0
2138950,3426523,,0,0,0
2029986,16364799,,0,0,0
863181,25330277,,0,0,0
1791451,8469883,,0,0,0
1423485,10596571,,0,0,0
2026956,6391315,2016-06-27 00:00:00,0,0,0
374191,261459,,0,0,0
1333708,21731989,,0,0,0
717466,25598239,,0,0,0
2307275,16029383,,0,0,0
190382,798523,,0,0,0
1596012,23530787,,0,0,0
97529,11617429,,0,0,0
2220868,24706707,,0,0,0
369644,25173493,,0,0,0
1873692,9467197,,0,0,0
607995,25311759,,0,0,0
1853547,24062593,,0,0,0
2097844,15064539,,0,0,0
1171179,21472263,,0,0,0
1422204,9775965,,0,0,0
1223483,18339729,,0,0,0
1643993,22795671,,0,0,0
2038854,24805737,,0,0,0
172950,2611183,,0,0,0
277784,24360541,,0,0,0
2048113,11272179,,0,0,0
1883502,21619915,,0,0,0
585808,20835841,,0,0,0
63543,10070483,2015-09-16 00:00:00,0,0,0
909317,511111,,0,0,0
1330103,14994095,,0,0,0
2117211,8963413,,0,0,0
2076943,24242507,,0,0,0
1915569,12281343,,0,0,0
190118,16234587,,0,0,0
2306652,4164957,,0,0,0
1002037,18521261,,0,0,0
3296,23200427,,0,0,0
428325,20658091,,0,0,0
1793782,19723229,,0,0,0
1154295,19762281,,0,0,0
1636202,24074011,,0,0,0
191910,1371683,,0,0,0
711058,19404185,,0,0,0
64689,13805927,,0,0,0
1511195,4953201,,0,0,0
597929,15642983,,0,0,0
598274,18390777,,0,0,0
552853,25152695,,0,0,0
2126419,1247085,,0,0,0
1144379,21987217,,0,0,0
2101180,13945503,,0,0,0
1308937,21888123,,0,0,0
895864,17585025,,0,0,0
577904,4333169,,0,0,0
2310570,19670103,,0,0,0
1026406,17259401,,0,0,0
196385,9010449,,0,0,0
2144660,18633399,,0,0,0
342050,19116799,,0,0,0
1668530,15189615,,0,0,0
1533555,13839747,,0,0,0
1746724,24341769,,0,0,0
1717894,12369113,,0,0,0
1278682,22166017,,0,0,0
512652,6700549,,0,0,0
1000844,4284131,,0,0,0
538726,19543727,,0,0,0
2198796,5778977,,0,0,0
2011154,14974423,,0,0,0
142651,17681697,,0,0,0
182821,13831549,,0,0,0
1672510,24808259,,0,0,0
1530675,5847301,,0,0,0
1367209,19085637,,0,0,0
2344185,22211083,,0,0,0
1959940,11164647,,0,0,0
2117542,6239241,,0,0,0
536005,22962847,,0,0,0
388514,24905059,,0,0,0
1137429,10812321,,0,0,0
1664691,8572793,,0,0,0
1682706,17588001,,0,0,0
330478,23217699,,0,0,0
1927655,25112271,,0,0,0
2077307,25526835,2022-09-28 00:00:00,1,0,1
2292216,15718341,,0,0,0
1429598,20993141,,0,0,0
1279545,7743349,,0,0,0
2313380,24105315,,0,0,0
1776727,20384903,,0,0,0
1503565,24344305,,0,0,0
562086,7881897,,0,0,0
2237637,21144907,,0,0,0
2326722,1280931,,0,0,0
301897,8683309,,0,0,0
2150320,22730183,,0,0,0
1291663,22328813,,0,0,0
737691,23994101,,0,0,0
2012422,13765355,,0,0,0
1093804,4383043,,0,0,0
1248143,24302729,,0,0,0
1832041,20977983,,0,0,0
334880,24922069,,0,0,0
138294,19496069,,0,0,0
1440012,9686093,,0,0,0
1749355,3630643,,0,0,0
381998,4808341,,0,0,0
150981,22858705,,0,0,0
1856547,23604171,,0,0,0
1086188,24456779,,0,0,0
39135,25441095,,0,0,0
1341446,23376245,,0,0,0
924531,1642567,,0,0,0
2258719,23556237,,0,0,0
1195347,23869711,,0,0,0
2291245,4277419,,0,0,0
373674,24937329,,0,0,0
2071688,14496687,,0,0,0
1747984,25007925,,0,0,0
1937760,14117367,,0,0,0
2103713,1804927,,0,0,0
1383740,391443,,0,0,0
269569,3685025,,0,0,0
1488544,25281063,,0,0,0
2283983,6477135,,0,0,0
698616,22630091,,0,0,0
1241423,6343639,,0,0,0
2337253,22362377,,0,0,0
455772,21319187,,0,0,0
203748,25196725,,0,0,0
2049766,1276921,,0,0,0
1401410,11691555,,0,0,0
979128,17908505,,0,0,0
970211,8403719,,0,0,0
1873864,22878461,,0,0,0
501002,192261,,0,0,0
878120,7791171,,0,0,0
833905,9080833,,0,0,0
1559035,25624779,,0,0,0
2251368,11520897,,0,0,0
2183876,24349697,,0,0,0
158487,4783219,,0,0,0
272825,7649465,,0,0,0
1902868,22657999,,0,0,0
400271,21074619,,0,0,0
1194964,23652507,,0,0,0
628264,22842287,,0,0,0
433085,3659103,,0,0,0
511520,16184851,,0,0,0
1280810,1888201,,0,0,0
639802,3862945,,0,0,0
437967,4633671,,0,0,0
2207329,15726697,,0,0,0
1351154,11501511,,0,0,0
694438,13218467,,0,0,0
1198447,17041575,,0,0,0
1331214,15229925,,0,0,0
2197395,4998623,,0,0,0
2276360,25163605,,0,0,0
979298,21707091,,0,0,0
1099890,5250609,,0,0,0
1263016,6868557,,0,0,0
2113316,23038005,,0,0,0
1891274,24094769,,0,0,0
1880113,21135835,,0,0,0
71068,1560685,,0,0,0
2322517,15708183,,0,0,0
2140738,622645,,0,0,0
920536,23964361,,0,0,0
2067586,14857927,,0,0,0
708315,21119989,,0,0,0
1351977,3851523,,0,0,0
639354,2461337,,0,0,0
1149163,16364567,,0,0,0
35108,442131,,0,0,0
1364861,1132953,,0,0,0
1557077,4922289,,0,0,0
224898,25590447,,0,0,0
189562,18534697,,0,0,0
1832814,8857963,,0,0,0
1620245,2140937,,0,0,0
1833298,13840925,,0,0,0
753150,25609675,,0,0,0
1924264,21525891,,0,0,0
1278545,2531887,,0,0,0
103349,18482763,,0,0,0
828141,24829465,,0,0,0
1563129,24952067,,0,0,0
2007360,9490089,,0,0,0
2119727,21912847,,0,0,0
1840318,6265197,,0,0,0
462930,25201939,,0,0,0
440321,23091809,,0,0,0
317064,19002269,,0,0,0
1107085,18247087,,0,0,0
353690,22159679,,0,0,0
1565462,11551071,,0,0,0
419632,17228667,,0,0,0
1115880,17320597,,0,0,0
1180173,2832805,,0,0,0
1382081,20695523,,0,0,0
722321,18344097,,0,0,0
2062347,25498037,,0,0,0
2107875,5471771,,0,0,0
2200335,17532095,,0,0,0
1123712,24667141,,0,0,0
1108222,9749513,,0,0,0
58712,23211757,,0,0,0
404624,23233769,,0,0,0
1736968,10349611,,0,0,0
1345427,8342101,,0,0,0
1212521,25452741,,0,0,0
1930494,23562139,,0,0,0
657394,6496179,,0,0,0
1530499,5089357,,0,0,0
1041211,19578907,,0,0,0
2309637,23532915,,0,0,0
170806,22984865,,0,0,0
160732,12576031,,0,0,0
1790869,3096969,,0,0,0
210830,6969375,,0,0,0
308028,21425289,,0,0,0
504860,1282791,,0,0,0
1648805,5211241,,0,0,0
288334,22456723,,0,0,0
2114000,24670605,,0,0,0
1168403,10581727,,0,0,0
1037890,21423589,,0,0,0
542615,183397,,0,0,0
399960,5631239,,0,0,0
567771,8235355,,0,0,0
494169,220561,,0,0,0
650336,19937155,,0,0,0
2195209,19644673,,0,0,0
1256865,21228305,,0,0,0
580684,7274835,,0,0,0
2234750,21805373,,0,0,0
429243,15382895,,0,0,0
1905839,1152771,,0,0,0
2244698,16936169,,0,0,0
2155890,14658681,,0,0,0
2185537,23633525,,0,0,0
84666,19992217,,0,0,0
2066560,2953501,,0,0,0
2080968,16222507,,0,0,0
313349,23672825,,0,0,0
2147919,25567321,,0,0,0
1386588,12430575,,0,0,0
1939418,21686409,,0,0,0
1868485,8784901,,0,0,0
2263329,21031671,,0,0,0
945723,24268585,,0,0,0
1017347,12307997,,0,0,0
809180,25167869,,0,0,0
1749740,21985269,,0,0,0
2126404,8290727,,0,0,0
1777991,18124625,,0,0,0
640814,430613,,0,0,0
1360691,25437667,,0,0,0
1287113,24060863,,0,0,0
1404844,22444331,,0,0,0
1804532,1789675,,0,0,0
146931,23550757,,0,0,0
458228,25228155,,0,0,0
1066900,24642883,,0,0,0
1407716,6142857,,0,0,0
773496,23067291,,0,0,0
2026566,10268947,,0,0,0
1062582,9514601,,0,0,0
820680,10258521,,0,0,0
1154635,19865179,,0,0,0
2274878,6097823,,0,0,0
320364,6442543,,0,0,0
2090966,21176423,,0,0,0
976075,25442049,,0,0,0
437190,23029921,,0,0,0
638038,18501427,,0,0,0
1723947,19879683,,0,0,0
1718666,16666525,,0,0,0
1552257,75111,,0,0,0
366141,20751045,,0,0,0
931736,17009385,,0,0,0
2236929,12946385,,0,0,0
2204246,24078691,,0,0,0
1100708,13022779,,0,0,0
938140,25242697,,0,0,0
1666908,3204463,,0,0,0
847504,25437375,,0,0,0
1867502,7263023,,0,0,0
429070,2143335,,0,0,0
849921,13517143,,0,0,0
1025523,19818995,,0,0,0
534776,23442693,,0,0,0
799105,17825045,,0,0,0
1600650,18882285,,0,0,0
1135784,15567353,,0,0,0
687378,21218283,,0,0,0
72241,14295823,,0,0,0
1737673,22386247,,0,0,0
2181832,6892439,,0,0,0
1192659,23212687,,0,0,0
1032572,16626489,,0,0,0
1380443,23844423,,0,0,0
88896,3536443,,0,0,0
347289,20326027,,0,0,0
586559,22899521,,0,0,0
2219751,11510183,,0,0,0
1585504,20045205,,0,0,0
1233701,25408735,,0,0,0
178851,4307809,,0,0,0
1626298,15012561,,0,0,0
1455445,17323851,,0,0,0
2191146,4791693,,0,0,0
529007,14082511,,0,0,0
81376,9090609,,0,0,0
1660429,21480369,,0,0,0
324339,19729507,,0,0,0
51815,19809035,,0,0,0
1675717,22543441,,0,0,0
1801321,23570163,,0,0,0
1299843,14645815,,0,0,0
1579968,25391343,,0,0,0
350166,23375773,,0,0,0
53389,19464013,,0,0,0
984898,15050463,,0,0,0
270792,2601795,,0,0,0
1070891,21174009,,0,0,0
578114,21401645,,0,0,0
188333,25430085,,0,0,0
255357,22068317,,0,0,0
1912129,24436895,,0,0,0
1356280,21743813,,0,0,0
937746,25557585,,0,0,0
997199,21892815,,0,0,0
891727,10248889,,0,0,0
2265975,13814499,,0,0,0
890742,6945051,,0,0,0
1909628,25594483,,0,0,0
242028,25494441,,0,0,0
407307,25238137,,0,0,0
741610,15694671,,0,0,0
1546251,22060299,,0,0,0
1488027,25398177,,0,0,0
1224922,19756963,,0,0,0
566490,20554423,,0,0,0
380676,17767157,,0,0,0
1900469,12811763,,0,0,0
1380421,24235405,,0,0,0
1592136,16586481,,0,0,0
792057,25476279,,0,0,0
1255304,2114239,2015-06-19 00:00:00,0,0,0
1395803,24074633,,0,0,0
2187285,24645375,,0,0,0
91511,6937005,,0,0,0
745168,5098521,,0,0,0
1683626,20778201,,0,0,0
1921549,18230821,,0,0,0
725168,19820507,,0,0,0
675469,2216751,,0,0,0
534141,20660643,,0,0,0
1433952,21489049,,0,0,0
1343208,24022019,,0,0,0
398566,9517065,,0,0,0
1649957,8019809,,0,0,0
125033,12839185,,0,0,0
1976856,12144435,,0,0,0
1294310,22661617,,0,0,0
1416460,23402821,,0,0,0
208879,17106391,,0,0,0
1228438,16801525,,0,0,0
1936128,1945507,,0,0,0
1303906,23629221,,0,0,0
1122009,25176091,,0,0,0
2315306,24049143,,0,0,0
765566,22456827,,0,0,0
631986,21789839,,0,0,0
99964,7423931,,0,0,0
1269754,23455485,,0,0,0
2151878,15048195,,0,0,0
1747848,24846641,,0,0,0
1380434,25073647,,0,0,0
1049834,25165061,,0,0,0
266085,9855369,,0,0,0
1239350,21102771,,0,0,0
607321,22898611,,0,0,0
2213030,7711187,,0,0,0
2135306,14372301,,0,0,0
2308466,21861619,,0,0,0
829944,24136481,,0,0,0
359706,22204083,,0,0,0
1502195,20044357,,0,0,0
1302930,20726019,,0,0,0
560424,11782765,,0,0,0
1641764,20973081,,0,0,0
508311,20845453,,0,0,0
1759355,12438147,,0,0,0
430555,21382011,,0,0,0
2311187,22143023,,0,0,0
855510,5320785,,0,0,0
1049852,23192259,,0,0,0
1917838,12319449,,0,0,0
2341462,21533273,,0,0,0
2322762,20128141,,0,0,0
127361,16160947,,0,0,0
1763054,24241053,,0,0,0
6737,19906893,,0,0,0
170538,5526637,,0,0,0
1301763,12800543,,0,0,0
365153,10376745,,0,0,0
962823,21411003,,0,0,0
425293,24333503,,0,0,0
23890,21271871,,0,0,0
189141,20518177,,0,0,0
1416261,22688569,,0,0,0
2237012,15417287,,0,0,0
1975305,12345737,,0,0,0
1485461,23509751,,0,0,0
429354,10929899,,0,0,0
1696349,18665735,,0,0,0
329797,18570449,,0,0,0
1312788,22188273,,0,0,0
944048,11255211,,0,0,0
1854119,24532641,,0,0,0
1594779,616941,,0,0,0
1073623,10780493,,0,0,0
933032,20801161,,0,0,0
1804184,8164117,,0,0,0
1774971,6157635,,0,0,0
339084,12366909,,0,0,0
513723,24614063,,0,0,0
2262817,9547199,,0,0,0
1506368,23066173,,0,0,0
2344979,910055,,0,0,0
1145879,21729377,,0,0,0
1504091,23831147,,0,0,0
706447,20642495,,0,0,0
709834,21612363,,0,0,0
233961,10689715,,0,0,0
1440851,5674945,,0,0,0
2148999,23031577,,0,0,0
79008,17976133,,0,0,0
1734104,14728931,,0,0,0
878859,15363213,,0,0,0
1289608,7948761,,0,0,0
133695,499287,,0,0,0
1405219,20447413,,0,0,0
1855808,20009869,,0,0,0
771078,23892697,,0,0,0
89790,20513013,,0,0,0
1173906,25461765,,0,0,0
1325457,23397643,,0,0,0
571958,25275393,,0,0,0
1629943,9090387,,0,0,0
1916012,21753057,,0,0,0
624776,24517643,,0,0,0
694921,15652715,,0,0,0
2121388,14611949,,0,0,0
2070457,15811811,,0,0,0
1147809,4034987,,0,0,0
870528,3998061,,0,0,0
2168978,21601887,,0,0,0
2099760,14181781,,0,0,0
1283571,11485637,,0,0,0
1480472,2326797,,0,0,0
2335830,21858403,,0,0,0
1650087,5985435,,0,0,0
727954,19104731,,0,0,0
48895,4407195,,0,0,0
678636,25354661,,0,0,0
1043103,18017845,,0,0,0
2207604,885565,,0,0,0
2309873,17826827,,0,0,0
2055622,25336093,,0,0,0
865244,24701435,,0,0,0
59013,22856585,,0,0,0
120424,17137243,,0,0,0
1636582,22883923,,0,0,0
82109,3981259,,0,0,0
1386569,20053883,,0,0,0
472276,17169227,,0,0,0
2145666,4556385,,0,0,0
325979,21719111,,0,0,0
625980,23299289,,0,0,0
275729,22981807,,0,0,0
46777,19311955,,0,0,0
196598,8500653,,0,0,0
177074,3458467,,0,0,0
233740,8387277,,0,0,0
1509943,20418653,,0,0,0
2084188,16866029,,0,0,0
1394860,25061651,,0,0,0
1378505,24628935,,0,0,0
2093403,22943009,,0,0,0
1987379,22629257,,0,0,0
914993,11073863,,0,0,0
2007911,22590875,,0,0,0
2294822,22727023,,0,0,0
540413,4387359,,0,0,0
639829,22449847,,0,0,0
1926695,25102465,,0,0,0
1396224,23894775,,0,0,0
2005242,6550785,,0,0,0
1495559,12930741,,0,0,0
174185,1469537,,0,0,0
36209,12530721,,0,0,0
898184,2084649,,0,0,0
1785012,8432981,,0,0,0
302863,20090317,,0,0,0
280217,9226575,,0,0,0
1008918,23818629,,0,0,0
1995726,8722385,,0,0,0
430616,22234381,,0,0,0
239220,25009163,,0,0,0
1962810,6017981,,0,0,0
892273,6908071,,0,0,0
1467673,23537481,2022-09-30 00:00:00,1,0,1
1364122,973057,,0,0,0
1034262,16197765,,0,0,0
1008397,1731127,,0,0,0
122273,3842387,,0,0,0
1775388,167039,,0,0,0
1390611,21388579,,0,0,0
360239,8244119,,0,0,0
1156105,25091745,,0,0,0
623541,23809709,,0,0,0
473715,12221345,,0,0,0
2193433,19623803,,0,0,0
1809485,459115,,0,0,0
797854,9473631,,0,0,0
1819761,23199985,,0,0,0
1347788,7443389,,0,0,0
1663737,12028751,,0,0,0
1594563,22366517,,0,0,0
1674873,2567373,,0,0,0
1609083,17585651,,0,0,0
690014,6965023,,0,0,0
1597729,25613337,,0,0,0
1196397,24896597,,0,0,0
2106123,22422567,,0,0,0
1745934,24620869,,0,0,0
764563,22411299,,0,0,0
1906068,14404247,,0,0,0
198718,2539007,,0,0,0
1127648,19580675,,0,0,0
1009900,25250797,,0,0,0
1101938,25147465,,0,0,0
624621,24894307,,0,0,0
1692374,25250717,,0,0,0
1854216,23602861,,0,0,0
278254,22662985,,0,0,0
1940064,2942429,,0,0,0
1759939,22222649,,0,0,0
201299,21244093,,0,0,0
17832,4546997,,0,0,0
429917,12729619,,0,0,0
630685,17189009,,0,0,0
1594500,1074869,,0,0,0
1557893,18831319,,0,0,0
1251770,24886341,,0,0,0
1064075,18658847,,0,0,0
879686,2824069,,0,0,0
909294,1346433,,0,0,0
305638,18172271,,0,0,0
1035350,21431305,,0,0,0
2137640,8029839,,0,0,0
1902198,21473453,,0,0,0
361054,7828885,,0,0,0
2236340,20550407,,0,0,0
1670240,24768955,,0,0,0
267985,3924643,,0,0,0
311481,25031663,,0,0,0
1344142,9947559,,0,0,0
175205,6340781,,0,0,0
863155,24142093,,0,0,0
934447,19606001,2022-07-05 00:00:00,0,0,0
1954571,2403203,,0,0,0
243780,13729507,,0,0,0
1111709,20991097,,0,0,0
432672,6576185,,0,0,0
413369,20574079,,0,0,0
368088,24356209,,0,0,0
620936,19401285,,0,0,0
1415635,24512213,,0,0,0
710680,11250765,,0,0,0
1862272,14216431,,0,0,0
305380,14173309,,0,0,0
420364,7892981,,0,0,0
1005200,18345335,,0,0,0
1984321,17476699,,0,0,0
2187048,24051479,,0,0,0
2302690,11299839,,0,0,0
1526442,25031327,,0,0,0
36000,22691557,,0,0,0
1635278,25507957,,0,0,0
2103550,4298033,,0,0,0
481051,23982523,,0,0,0
512766,9320113,,0,0,0
1756324,18260253,,0,0,0
839638,5001417,,0,0,0
1278239,18837567,,0,0,0
1658185,15467897,,0,0,0
434529,17881955,,0,0,0
794558,3634787,,0,0,0
2012748,21834817,,0,0,0
171923,8653753,,0,0,0
1931994,15294299,,0,0,0
571821,24903425,,0,0,0
1926131,24016241,,0,0,0
1355390,21176955,,0,0,0
2256047,24539739,,0,0,0
2025769,4461761,,0,0,0
1019366,20580433,,0,0,0
1332712,17475651,,0,0,0
518848,18434023,,0,0,0
1578949,23698787,,0,0,0
1233778,23788049,,0,0,0
462070,24132489,,0,0,0
726937,20996125,,0,0,0
1195366,25248793,,0,0,0
1029043,24735359,,0,0,0
965858,13560855,,0,0,0
755059,22804783,,0,0,0
202636,25102875,,0,0,0
381356,7509995,,0,0,0
429203,3873485,,0,0,0
585537,6610237,,0,0,0
981236,17314691,,0,0,0
2077456,23026403,,0,0,0
1066427,24691943,,0,0,0
1070618,22113591,,0,0,0
640021,9529835,,0,0,0
489845,21703005,,0,0,0
2018744,24175827,,0,0,0
1553242,3226577,,0,0,0
1253851,15892019,,0,0,0
2257586,25300913,,0,0,0
310669,11208557,,0,0,0
2024053,6983753,,0,0,0
1416141,25391755,,0,0,0
355424,19141395,,0,0,0
820049,10829249,,0,0,0
2227383,13086997,,0,0,0
2154017,22283747,,0,0,0
186034,25544563,,0,0,0
2116380,9913465,,0,0,0
291867,7999701,,0,0,0
272597,19936447,,0,0,0
1342957,24829369,2022-10-06 00:00:00,1,0,1
1565895,8663965,,0,0,0
736382,25098201,,0,0,0
14723,18671265,,0,0,0
2268225,14546267,,0,0,0
1571079,4630937,,0,0,0
965387,2695083,2011-06-24 00:00:00,0,0,0
2053472,8192893,,0,0,0
2179307,6034207,,0,0,0
327622,13703397,,0,0,0
1559430,24013415,,0,0,0
889300,918335,2018-03-01 00:00:00,0,0,0
2276284,24420295,,0,0,0
1125770,14604233,2016-08-25 00:00:00,0,0,0
1904090,10055175,,0,0,0
821512,12083127,,0,0,0
1234925,9166629,,0,0,0
2046045,7477595,,0,0,0
1398583,25022037,,0,0,0
592378,14693577,,0,0,0
1214901,24567889,,0,0,0
1703231,11584125,,0,0,0
944068,24909385,,0,0,0
1543877,24236153,,0,0,0
1092147,7469445,,0,0,0
1861585,1868079,,0,0,0
726497,18318483,,0,0,0
2253147,5592605,,0,0,0
92328,22863121,,0,0,0
1603655,8408799,,0,0,0
2127771,2543245,,0,0,0
1576886,11371679,,0,0,0
89263,22066529,,0,0,0
1417342,21949241,,0,0,0
381993,20105581,,0,0,0
791626,25286913,,0,0,0
603181,14788427,,0,0,0
2013418,20685563,,0,0,0
1725353,22995289,,0,0,0
134947,20835589,,0,0,0
922213,18996043,,0,0,0
202236,23701857,,0,0,0
1497607,12414117,,0,0,0
1627853,1867589,,0,0,0
1469790,23980355,,0,0,0
1590263,6097937,,0,0,0
217697,3405253,,0,0,0
793080,24147403,,0,0,0
1381587,7739829,,0,0,0
2118409,2524551,,0,0,0
267842,18228299,,0,0,0
1783825,22862787,,0,0,0
288349,3120697,,0,0,0
568889,25006797,,0,0,0
2252522,18407059,2020-01-19 00:00:00,0,0,0
751224,6210737,,0,0,0
2058754,25198147,,0,0,0
423520,24471021,,0,0,0
1921196,18890561,,0,0,0
2228724,7920173,,0,0,0
640443,7235591,2022-09-09 00:00:00,1,0,1
2053964,4566867,,0,0,0
1753676,8463003,,0,0,0
1614084,23632479,,0,0,0
1975154,18111805,,0,0,0
544339,12184263,,0,0,0
239503,19806729,,0,0,0
1607041,22319173,,0,0,0
1488434,23922661,,0,0,0
1042932,1564041,,0,0,0
1951775,9013061,,0,0,0
566907,2972489,,0,0,0
2345739,21610213,,0,0,0
487673,3197923,,0,0,0
810462,25232863,,0,0,0
1233635,24760517,,0,0,0
2225083,25543861,,0,0,0
445677,14914977,2016-02-16 00:00:00,0,0,0
1908050,24400087,,0,0,0
1822672,12805049,,0,0,0
157552,4462697,,0,0,0
596696,17680527,,0,0,0
2001843,24499941,,0,0,0
384268,5835369,,0,0,0
486170,4649459,,0,0,0
2037309,24470843,,0,0,0
1590921,1340471,,0,0,0
2031880,4425047,,0,0,0
33287,10243019,,0,0,0
1374421,13234339,,0,0,0
2343674,22056749,,0,0,0
1789819,5443495,,0,0,0
2048441,7740263,,0,0,0
157842,4467635,,0,0,0
102320,19653747,,0,0,0
1324671,24814001,,0,0,0
1377275,23867587,,0,0,0
1207700,21420687,,0,0,0
925556,14806883,,0,0,0
1867564,2758325,,0,0,0
200980,19093265,,0,0,0
1294885,21577961,,0,0,0
85877,19823869,,0,0,0
1893578,24551969,,0,0,0
1387722,1004367,,0,0,0
654640,18060475,,0,0,0
1004899,8609761,,0,0,0
1761843,25226701,,0,0,0
1996420,14852803,,0,0,0
553272,23744271,,0,0,0
1267781,25397187,,0,0,0
2259827,17602207,,0,0,0
845310,24916931,,0,0,0
112298,25415405,,0,0,0
1861115,7225263,,0,0,0
1890739,25230287,,0,0,0
1051707,22356407,,0,0,0
1603435,14397395,,0,0,0
156678,13301911,,0,0,0
1739447,20732423,,0,0,0
206221,23918495,,0,0,0
966930,22564781,,0,0,0
2034990,21443223,,0,0,0
2188171,17115507,,0,0,0
1773613,2462693,,0,0,0
966683,13139435,,0,0,0
1978111,4468941,,0,0,0
40950,22718779,,0,0,0
1248461,24476061,,0,0,0
580097,9435531,,0,0,0
966983,13672257,,0,0,0
396716,7753315,,0,0,0
1062352,16407273,,0,0,0
620507,10452261,,0,0,0
343477,7340187,,0,0,0
1090348,10735691,,0,0,0
295246,23925657,,0,0,0
1984765,23439769,,0,0,0
115329,2637189,,0,0,0
2047684,9395667,,0,0,0
1526044,24966947,,0,0,0
594468,4392307,,0,0,0
1566457,15043587,,0,0,0
2165788,23923557,,0,0,0
1855310,22950623,,0,0,0
1508909,17575333,,0,0,0
1880249,21508591,,0,0,0
1734006,21555509,,0,0,0
728518,11497653,,0,0,0
138567,4831885,,0,0,0
1566686,22478907,,0,0,0
1415282,24620319,,0,0,0
1706500,24981589,,0,0,0
144199,21474477,,0,0,0
1249255,24952963,,0,0,0
1352902,6511141,,0,0,0
1656805,19391997,,0,0,0
269610,19788025,,0,0,0
2287344,9708093,,0,0,0
2190012,3679151,,0,0,0
2127702,20999763,,0,0,0
763950,20724921,,0,0,0
18472,24703979,,0,0,0
1347628,11743547,,0,0,0
1828135,24921379,,0,0,0
809892,25325411,,0,0,0
1759571,12679841,,0,0,0
1493470,12760333,,0,0,0
465009,18362301,,0,0,0
222390,23068477,,0,0,0
683846,16297045,,0,0,0
1992669,16082313,,0,0,0
1302171,16984183,,0,0,0
57228,24457553,,0,0,0
2010786,3288229,,0,0,0
1599306,23296991,,0,0,0
277890,24773287,,0,0,0
747052,9822975,,0,0,0
1292976,10388917,,0,0,0
1778408,5400511,,0,0,0
156711,21331339,,0,0,0
822866,11927891,,0,0,0
2168278,24441527,,0,0,0
792359,24763565,,0,0,0
1994901,19158403,,0,0,0
874106,6547993,,0,0,0
1819476,25038135,,0,0,0
810568,23949455,,0,0,0
1508004,24280903,,0,0,0
709235,14916673,,0,0,0
13824,20320337,,0,0,0
